customer_id,first_name,last_name,gender,dob,email,phone,city,state,zip_code
CUST00286,Name285,Surname285,Male,1978-08-26,user285@mail.com,9999900285,Los Angeles,WA,42614
CUST00287,Name286,Surname286,Male,1981-04-11,user286@mail.com,9999900286,Los Angeles,WA,33879
CUST00288,Name287,Surname287,Male,1980-12-14,user287@mail.com,9999900287,New York,WA,19338
CUST00289,Name288,Surname288,Male,1990-12-07,user288@mail.com,9999900288,Miami,WA,10888
CUST00290,Name289,Surname289,Male,1979-07-29,user289@mail.com,9999900289,New York,NY,56257
CUST00291,Name290,Surname290,Male,1986-01-22,user290@mail.com,9999900290,Seattle,TX,92067
CUST00292,Name291,Surname291,Male,1975-01-14,user291@mail.com,9999900291,Seattle,NY,66072
CUST00293,Name292,Surname292,Male,1970-05-10,user292@mail.com,9999900292,Dallas,CA,23393
CUST00294,Name293,Surname293,Female,1993-11-14,user293@mail.com,9999900293,Dallas,FL,88998
CUST00295,Name294,Surname294,Female,1992-12-18,user294@mail.com,9999900294,Los Angeles,CA,61977
CUST00296,Name295,Surname295,Male,1997-06-23,user295@mail.com,9999900295,New York,TX,26992
CUST00297,Name296,Surname296,Male,1974-07-21,user296@mail.com,9999900296,New York,TX,35697
CUST00298,Name297,Surname297,Female,1974-12-20,user297@mail.com,9999900297,Seattle,FL,18737
CUST00299,Name298,Surname298,Male,1972-05-25,user298@mail.com,9999900298,New York,FL,34421
CUST00300,Name299,Surname299,Male,1996-01-21,user299@mail.com,9999900299,Seattle,WA,11929
CUST00301,Name300,Surname300,Female,1976-01-30,user300@mail.com,9999900300,Dallas,NY,99874
CUST00302,Name301,Surname301,Female,1973-09-07,user301@mail.com,9999900301,Miami,NY,81961
CUST00303,Name302,Surname302,Male,1997-07-11,user302@mail.com,9999900302,Seattle,TX,94169
CUST00304,Name303,Surname303,Male,1997-05-01,user303@mail.com,9999900303,Los Angeles,CA,67711
CUST00305,Name304,Surname304,Female,1993-08-13,user304@mail.com,9999900304,New York,CA,99460
CUST00306,Name305,Surname305,Female,1976-10-07,user305@mail.com,9999900305,Dallas,TX,74257
CUST00307,Name306,Surname306,Female,1993-07-10,user306@mail.com,9999900306,New York,CA,16132
CUST00308,Name307,Surname307,Male,1986-11-02,user307@mail.com,9999900307,Los Angeles,TX,13164
CUST00309,Name308,Surname308,Male,1995-06-13,user308@mail.com,9999900308,Los Angeles,TX,91466
CUST00310,Name309,Surname309,Male,1974-06-07,user309@mail.com,9999900309,Seattle,TX,31850
CUST00311,Name310,Surname310,Male,1988-07-19,user310@mail.com,9999900310,Seattle,FL,93122
CUST00312,Name311,Surname311,Male,1980-03-06,user311@mail.com,9999900311,Miami,NY,32313
CUST00313,Name312,Surname312,Female,1970-12-16,user312@mail.com,9999900312,Seattle,CA,45391
CUST00314,Name313,Surname313,Male,1999-12-31,user313@mail.com,9999900313,Miami,NY,11900
CUST00315,Name314,Surname314,Female,1994-03-20,user314@mail.com,9999900314,Miami,WA,39314
CUST00316,Name315,Surname315,Male,1998-10-14,user315@mail.com,9999900315,Miami,CA,36172
CUST00317,Name316,Surname316,Female,1996-07-23,user316@mail.com,9999900316,Los Angeles,TX,34277
CUST00318,Name317,Surname317,Female,1975-11-26,user317@mail.com,9999900317,Dallas,NY,30598
CUST00319,Name318,Surname318,Male,1975-10-28,user318@mail.com,9999900318,Seattle,FL,79514
CUST00320,Name319,Surname319,Male,1971-07-29,user319@mail.com,9999900319,Dallas,WA,83369
CUST00321,Name320,Surname320,Male,1978-01-12,user320@mail.com,9999900320,Dallas,FL,27048
CUST00322,Name321,Surname321,Male,1988-05-16,user321@mail.com,9999900321,Los Angeles,WA,89200
CUST00323,Name322,Surname322,Female,1979-06-17,user322@mail.com,9999900322,Seattle,WA,57564
CUST00324,Name323,Surname323,Female,1990-02-19,user323@mail.com,9999900323,Miami,CA,32109
CUST00325,Name324,Surname324,Female,1999-05-08,user324@mail.com,9999900324,Seattle,CA,59838
CUST00326,Name325,Surname325,Male,1979-08-07,user325@mail.com,9999900325,Seattle,FL,18247
CUST00327,Name326,Surname326,Female,1979-01-23,user326@mail.com,9999900326,New York,WA,69056
CUST00328,Name327,Surname327,Female,1983-05-17,user327@mail.com,9999900327,Miami,FL,66877
CUST00329,Name328,Surname328,Male,1997-11-24,user328@mail.com,9999900328,Miami,CA,29333
CUST00330,Name329,Surname329,Female,1971-10-23,user329@mail.com,9999900329,New York,FL,56594
CUST00331,Name330,Surname330,Female,1978-08-22,user330@mail.com,9999900330,Los Angeles,FL,56667
CUST00332,Name331,Surname331,Male,1982-01-27,user331@mail.com,9999900331,Seattle,FL,47582
CUST00333,Name332,Surname332,Male,1983-06-15,user332@mail.com,9999900332,Dallas,TX,98407
CUST00334,Name333,Surname333,Female,1979-10-17,user333@mail.com,9999900333,Los Angeles,WA,16780
CUST00335,Name334,Surname334,Female,1973-12-27,user334@mail.com,9999900334,Miami,FL,93654
CUST00336,Name335,Surname335,Male,1988-08-06,user335@mail.com,9999900335,Seattle,WA,99888
CUST00337,Name336,Surname336,Male,1999-05-10,user336@mail.com,9999900336,Los Angeles,WA,67918
CUST00338,Name337,Surname337,Male,1974-10-02,user337@mail.com,9999900337,Los Angeles,FL,46429
CUST00339,Name338,Surname338,Male,1973-09-28,user338@mail.com,9999900338,Los Angeles,CA,55625
CUST00340,Name339,Surname339,Female,1979-12-22,user339@mail.com,9999900339,Los Angeles,TX,24287
CUST00341,Name340,Surname340,Female,1989-11-19,user340@mail.com,9999900340,Dallas,CA,11348
CUST00342,Name341,Surname341,Female,1970-12-12,user341@mail.com,9999900341,Los Angeles,CA,10966
CUST00343,Name342,Surname342,Male,1978-06-02,user342@mail.com,9999900342,New York,CA,63783
CUST00344,Name343,Surname343,Female,1992-07-01,user343@mail.com,9999900343,Los Angeles,FL,82175
CUST00345,Name344,Surname344,Male,1995-08-06,user344@mail.com,9999900344,Seattle,CA,95204
CUST00346,Name345,Surname345,Male,1993-01-14,user345@mail.com,9999900345,Seattle,FL,74862
CUST00347,Name346,Surname346,Male,1991-07-24,user346@mail.com,9999900346,Miami,FL,29108
CUST00348,Name347,Surname347,Male,1986-02-25,user347@mail.com,9999900347,New York,CA,13577
CUST00349,Name348,Surname348,Male,1997-03-12,user348@mail.com,9999900348,Dallas,FL,69939
CUST00350,Name349,Surname349,Male,1980-09-13,user349@mail.com,9999900349,Los Angeles,TX,10183
CUST00351,Name350,Surname350,Male,1986-09-10,user350@mail.com,9999900350,Seattle,WA,29568
CUST00352,Name351,Surname351,Female,1989-12-22,user351@mail.com,9999900351,Miami,FL,89111
CUST00353,Name352,Surname352,Male,1987-04-02,user352@mail.com,9999900352,Miami,TX,22043
CUST00354,Name353,Surname353,Female,1974-06-18,user353@mail.com,9999900353,Miami,TX,51995
CUST00355,Name354,Surname354,Male,1988-07-20,user354@mail.com,9999900354,Miami,TX,29555
CUST00356,Name355,Surname355,Female,1973-06-03,user355@mail.com,9999900355,Los Angeles,CA,87819
CUST00357,Name356,Surname356,Female,1999-12-20,user356@mail.com,9999900356,Seattle,FL,56644
CUST00358,Name357,Surname357,Male,1980-10-28,user357@mail.com,9999900357,Dallas,TX,19088
CUST00359,Name358,Surname358,Female,1973-03-05,user358@mail.com,9999900358,Dallas,TX,11413
CUST00360,Name359,Surname359,Male,1976-04-26,user359@mail.com,9999900359,Miami,TX,43463
CUST00361,Name360,Surname360,Female,1979-12-31,user360@mail.com,9999900360,Seattle,NY,99456
CUST00362,Name361,Surname361,Male,1982-12-17,user361@mail.com,9999900361,Miami,WA,11395
CUST00363,Name362,Surname362,Male,1975-11-13,user362@mail.com,9999900362,New York,NY,96280
CUST00364,Name363,Surname363,Female,1999-06-05,user363@mail.com,9999900363,New York,FL,66083
CUST00365,Name364,Surname364,Female,1979-08-20,user364@mail.com,9999900364,New York,NY,66502
CUST00366,Name365,Surname365,Female,1984-09-09,user365@mail.com,9999900365,New York,CA,12290
CUST00367,Name366,Surname366,Female,1997-06-13,user366@mail.com,9999900366,Miami,FL,70145
CUST00368,Name367,Surname367,Female,1980-10-14,user367@mail.com,9999900367,Seattle,CA,98084
CUST00369,Name368,Surname368,Female,1974-06-02,user368@mail.com,9999900368,Miami,TX,59045
CUST00370,Name369,Surname369,Female,1972-08-14,user369@mail.com,9999900369,New York,CA,20857
CUST00371,Name370,Surname370,Female,1976-04-03,user370@mail.com,9999900370,Miami,WA,39500
CUST00372,Name371,Surname371,Male,1997-04-20,user371@mail.com,9999900371,Seattle,CA,82257
CUST00373,Name372,Surname372,Female,1997-09-14,user372@mail.com,9999900372,Miami,WA,60239
CUST00374,Name373,Surname373,Female,1993-12-13,user373@mail.com,9999900373,Dallas,TX,44704
CUST00375,Name374,Surname374,Male,1978-08-01,user374@mail.com,9999900374,Los Angeles,CA,14951
CUST00376,Name375,Surname375,Female,1988-12-26,user375@mail.com,9999900375,Los Angeles,TX,63246
CUST00377,Name376,Surname376,Male,1980-05-05,user376@mail.com,9999900376,Los Angeles,CA,61861
CUST00378,Name377,Surname377,Female,1987-09-30,user377@mail.com,9999900377,Dallas,TX,43906
CUST00379,Name378,Surname378,Female,1996-01-06,user378@mail.com,9999900378,Seattle,TX,41372
CUST00380,Name379,Surname379,Male,1980-07-09,user379@mail.com,9999900379,Miami,TX,90597
CUST00381,Name380,Surname380,Female,1987-08-24,user380@mail.com,9999900380,Miami,CA,98575
CUST00382,Name381,Surname381,Female,1980-04-29,user381@mail.com,9999900381,Los Angeles,NY,68089
CUST00383,Name382,Surname382,Male,1999-06-11,user382@mail.com,9999900382,Dallas,CA,10594
CUST00384,Name383,Surname383,Male,1980-08-18,user383@mail.com,9999900383,Dallas,FL,59127
CUST00385,Name384,Surname384,Male,1985-07-04,user384@mail.com,9999900384,Dallas,TX,75294
CUST00386,Name385,Surname385,Male,1972-01-29,user385@mail.com,9999900385,Los Angeles,NY,68607
CUST00387,Name386,Surname386,Male,1980-12-23,user386@mail.com,9999900386,Miami,FL,76296
CUST00388,Name387,Surname387,Male,1975-09-19,user387@mail.com,9999900387,Dallas,TX,52144
CUST00389,Name388,Surname388,Female,1976-05-12,user388@mail.com,9999900388,Dallas,TX,39594
CUST00390,Name389,Surname389,Male,1995-04-27,user389@mail.com,9999900389,New York,NY,47369
CUST00391,Name390,Surname390,Female,1971-01-22,user390@mail.com,9999900390,Los Angeles,WA,43237
CUST00392,Name391,Surname391,Female,1994-06-26,user391@mail.com,9999900391,Los Angeles,TX,11728
CUST00393,Name392,Surname392,Female,1979-08-19,user392@mail.com,9999900392,Los Angeles,NY,54372
CUST00394,Name393,Surname393,Male,1991-01-20,user393@mail.com,9999900393,Los Angeles,FL,55038
CUST00395,Name394,Surname394,Male,1994-04-10,user394@mail.com,9999900394,Seattle,WA,97377
CUST00396,Name395,Surname395,Female,1976-01-18,user395@mail.com,9999900395,Dallas,CA,42248
CUST00397,Name396,Surname396,Male,1999-09-21,user396@mail.com,9999900396,Los Angeles,NY,40526
CUST00398,Name397,Surname397,Female,1993-09-01,user397@mail.com,9999900397,Dallas,WA,62321
CUST00399,Name398,Surname398,Male,1986-07-19,user398@mail.com,9999900398,Miami,NY,78668
CUST00400,Name399,Surname399,Male,1975-09-15,user399@mail.com,9999900399,Los Angeles,FL,58359
CUST00401,Name400,Surname400,Female,1984-06-22,user400@mail.com,9999900400,Miami,NY,57873
CUST00402,Name401,Surname401,Female,1999-08-18,user401@mail.com,9999900401,Miami,TX,13217
CUST00403,Name402,Surname402,Male,1985-04-23,user402@mail.com,9999900402,Miami,FL,52323
CUST00404,Name403,Surname403,Male,1975-03-03,user403@mail.com,9999900403,Seattle,WA,39259
CUST00405,Name404,Surname404,Male,1986-04-02,user404@mail.com,9999900404,Los Angeles,FL,29534
CUST00406,Name405,Surname405,Female,1993-11-09,user405@mail.com,9999900405,Dallas,CA,64366
CUST00407,Name406,Surname406,Female,1977-07-18,user406@mail.com,9999900406,Dallas,NY,76751
CUST00408,Name407,Surname407,Male,1994-09-20,user407@mail.com,9999900407,Seattle,WA,13563
CUST00409,Name408,Surname408,Male,1984-02-13,user408@mail.com,9999900408,New York,WA,21120
CUST00410,Name409,Surname409,Female,1989-02-09,user409@mail.com,9999900409,Los Angeles,NY,46460
CUST00411,Name410,Surname410,Male,1976-05-13,user410@mail.com,9999900410,Los Angeles,CA,73832
CUST00412,Name411,Surname411,Male,1987-09-01,user411@mail.com,9999900411,Los Angeles,CA,51168
CUST00413,Name412,Surname412,Male,1999-08-06,user412@mail.com,9999900412,Dallas,NY,98917
CUST00414,Name413,Surname413,Male,1972-11-23,user413@mail.com,9999900413,New York,CA,97367
CUST00415,Name414,Surname414,Female,1972-07-09,user414@mail.com,9999900414,Miami,TX,57390
CUST00416,Name415,Surname415,Male,1990-03-23,user415@mail.com,9999900415,Seattle,WA,55952
CUST00417,Name416,Surname416,Male,1984-08-09,user416@mail.com,9999900416,Dallas,NY,50108
CUST00418,Name417,Surname417,Female,1976-06-04,user417@mail.com,9999900417,New York,FL,38336
CUST00419,Name418,Surname418,Female,1985-09-03,user418@mail.com,9999900418,Miami,WA,22651
CUST00420,Name419,Surname419,Male,1990-01-01,user419@mail.com,9999900419,Los Angeles,FL,51731
CUST00421,Name420,Surname420,Female,1999-06-04,user420@mail.com,9999900420,Miami,CA,83726
CUST00422,Name421,Surname421,Female,1989-08-25,user421@mail.com,9999900421,New York,TX,76553
CUST00423,Name422,Surname422,Female,1978-05-18,user422@mail.com,9999900422,Los Angeles,FL,52114
CUST00424,Name423,Surname423,Male,1980-07-30,user423@mail.com,9999900423,Miami,TX,76913
CUST00425,Name424,Surname424,Male,1985-11-20,user424@mail.com,9999900424,Miami,NY,58802
CUST00426,Name425,Surname425,Male,1980-05-29,user425@mail.com,9999900425,Seattle,TX,56457
CUST00427,Name426,Surname426,Male,1986-01-29,user426@mail.com,9999900426,Los Angeles,NY,51271
CUST00428,Name427,Surname427,Female,1980-05-17,user427@mail.com,9999900427,Seattle,WA,18697
CUST00429,Name428,Surname428,Female,1996-01-25,user428@mail.com,9999900428,Dallas,FL,24594
CUST00430,Name429,Surname429,Male,1992-11-30,user429@mail.com,9999900429,Seattle,WA,92287
CUST00431,Name430,Surname430,Male,1992-06-30,user430@mail.com,9999900430,New York,CA,89804
CUST00432,Name431,Surname431,Male,1993-09-09,user431@mail.com,9999900431,Dallas,WA,42025
CUST00433,Name432,Surname432,Female,1991-11-24,user432@mail.com,9999900432,Los Angeles,CA,51736
CUST00434,Name433,Surname433,Male,1978-06-29,user433@mail.com,9999900433,Miami,NY,22229
CUST00435,Name434,Surname434,Male,1973-04-30,user434@mail.com,9999900434,New York,FL,21946
CUST00436,Name435,Surname435,Female,1987-08-17,user435@mail.com,9999900435,Miami,FL,30748
CUST00437,Name436,Surname436,Female,1998-03-28,user436@mail.com,9999900436,Los Angeles,CA,33035
CUST00438,Name437,Surname437,Male,1971-01-26,user437@mail.com,9999900437,Dallas,FL,55681
CUST00439,Name438,Surname438,Male,1980-07-28,user438@mail.com,9999900438,Los Angeles,NY,41137
CUST00440,Name439,Surname439,Female,1991-12-01,user439@mail.com,9999900439,Los Angeles,CA,25863
CUST00441,Name440,Surname440,Male,1986-09-06,user440@mail.com,9999900440,New York,NY,27979
CUST00442,Name441,Surname441,Male,1978-02-15,user441@mail.com,9999900441,Seattle,FL,67372
CUST00443,Name442,Surname442,Female,1996-06-17,user442@mail.com,9999900442,Dallas,FL,17057
CUST00444,Name443,Surname443,Male,1982-10-14,user443@mail.com,9999900443,New York,NY,62007
CUST00445,Name444,Surname444,Female,1996-12-14,user444@mail.com,9999900444,Seattle,NY,29472
CUST00446,Name445,Surname445,Male,1992-02-09,user445@mail.com,9999900445,New York,WA,71331
CUST00447,Name446,Surname446,Male,1978-02-16,user446@mail.com,9999900446,Seattle,FL,70028
CUST00448,Name447,Surname447,Male,1986-04-27,user447@mail.com,9999900447,Miami,WA,33107
CUST00449,Name448,Surname448,Female,1980-10-08,user448@mail.com,9999900448,Seattle,NY,88902
CUST00450,Name449,Surname449,Male,1983-05-28,user449@mail.com,9999900449,Miami,TX,22038
CUST00451,Name450,Surname450,Female,1981-04-02,user450@mail.com,9999900450,Miami,FL,15141
CUST00452,Name451,Surname451,Female,1974-10-28,user451@mail.com,9999900451,Dallas,NY,98244
CUST00453,Name452,Surname452,Female,1992-01-22,user452@mail.com,9999900452,Los Angeles,TX,29412
CUST00454,Name453,Surname453,Female,1983-04-22,user453@mail.com,9999900453,Los Angeles,TX,51576
CUST00455,Name454,Surname454,Female,1992-11-11,user454@mail.com,9999900454,New York,FL,39148
CUST00456,Name455,Surname455,Male,1973-02-05,user455@mail.com,9999900455,Miami,WA,87796
CUST00457,Name456,Surname456,Male,1980-11-02,user456@mail.com,9999900456,Seattle,NY,14998
CUST00458,Name457,Surname457,Female,1994-12-26,user457@mail.com,9999900457,Dallas,NY,55954
CUST00459,Name458,Surname458,Female,1990-03-01,user458@mail.com,9999900458,New York,FL,30339
CUST00460,Name459,Surname459,Male,1977-01-31,user459@mail.com,9999900459,Dallas,NY,54467
CUST00461,Name460,Surname460,Male,1996-03-20,user460@mail.com,9999900460,Seattle,NY,30688
CUST00462,Name461,Surname461,Male,1975-12-04,user461@mail.com,9999900461,New York,TX,53261
CUST00463,Name462,Surname462,Male,1978-08-14,user462@mail.com,9999900462,Miami,TX,79017
CUST00464,Name463,Surname463,Female,1988-01-04,user463@mail.com,9999900463,Los Angeles,WA,43736
CUST00465,Name464,Surname464,Female,1978-08-15,user464@mail.com,9999900464,Seattle,FL,25702
CUST00466,Name465,Surname465,Female,1989-05-13,user465@mail.com,9999900465,Los Angeles,TX,79918
CUST00467,Name466,Surname466,Female,1992-10-12,user466@mail.com,9999900466,Los Angeles,NY,33300
CUST00468,Name467,Surname467,Male,1984-05-22,user467@mail.com,9999900467,Seattle,FL,59525
CUST00469,Name468,Surname468,Female,1974-01-01,user468@mail.com,9999900468,Los Angeles,WA,90945
CUST00470,Name469,Surname469,Female,1971-08-07,user469@mail.com,9999900469,Miami,NY,79090
CUST00471,Name470,Surname470,Female,1978-05-06,user470@mail.com,9999900470,Dallas,FL,84003
CUST00472,Name471,Surname471,Male,1987-11-14,user471@mail.com,9999900471,Seattle,FL,16423
CUST00473,Name472,Surname472,Female,1973-07-23,user472@mail.com,9999900472,Seattle,NY,51954
CUST00474,Name473,Surname473,Male,1974-08-22,user473@mail.com,9999900473,New York,FL,42322
CUST00475,Name474,Surname474,Male,1979-02-27,user474@mail.com,9999900474,Seattle,CA,31542
CUST00476,Name475,Surname475,Male,1995-09-08,user475@mail.com,9999900475,Seattle,TX,13104
CUST00477,Name476,Surname476,Male,1998-10-27,user476@mail.com,9999900476,New York,WA,49183
CUST00478,Name477,Surname477,Female,1975-09-21,user477@mail.com,9999900477,Seattle,WA,40753
CUST00479,Name478,Surname478,Female,1994-05-16,user478@mail.com,9999900478,Dallas,NY,18789
CUST00480,Name479,Surname479,Male,1988-04-06,user479@mail.com,9999900479,Dallas,WA,26236
CUST00481,Name480,Surname480,Female,1980-01-31,user480@mail.com,9999900480,Dallas,TX,49221
CUST00482,Name481,Surname481,Male,1999-06-03,user481@mail.com,9999900481,Dallas,NY,11533
CUST00483,Name482,Surname482,Male,1977-06-23,user482@mail.com,9999900482,Los Angeles,CA,49193
CUST00484,Name483,Surname483,Male,1984-08-17,user483@mail.com,9999900483,Los Angeles,FL,88556
CUST00485,Name484,Surname484,Female,1994-09-04,user484@mail.com,9999900484,Dallas,TX,21768
CUST00486,Name485,Surname485,Female,1992-11-30,user485@mail.com,9999900485,Dallas,FL,81876
CUST00487,Name486,Surname486,Male,1994-09-05,user486@mail.com,9999900486,Los Angeles,WA,59574
CUST00488,Name487,Surname487,Male,1989-08-07,user487@mail.com,9999900487,Seattle,NY,66721
CUST00489,Name488,Surname488,Male,1992-10-03,user488@mail.com,9999900488,Los Angeles,CA,13316
CUST00490,Name489,Surname489,Female,1975-08-06,user489@mail.com,9999900489,New York,FL,41491
CUST00491,Name490,Surname490,Male,1989-12-13,user490@mail.com,9999900490,Miami,NY,16108
CUST00492,Name491,Surname491,Male,1997-12-05,user491@mail.com,9999900491,Seattle,NY,79317
CUST00493,Name492,Surname492,Female,1984-05-31,user492@mail.com,9999900492,Seattle,CA,57299
CUST00494,Name493,Surname493,Male,1995-01-06,user493@mail.com,9999900493,Dallas,TX,37826
CUST00495,Name494,Surname494,Female,1998-05-14,user494@mail.com,9999900494,Dallas,NY,27685
CUST00496,Name495,Surname495,Male,1986-12-08,user495@mail.com,9999900495,Los Angeles,CA,55762
CUST00497,Name496,Surname496,Female,1991-09-04,user496@mail.com,9999900496,Miami,CA,37264
CUST00498,Name497,Surname497,Male,1989-05-17,user497@mail.com,9999900497,Los Angeles,WA,98247
CUST00499,Name498,Surname498,Female,1975-05-24,user498@mail.com,9999900498,Miami,CA,90724
CUST00500,Name499,Surname499,Female,1994-04-16,user499@mail.com,9999900499,Seattle,WA,57110
CUST00501,Name500,Surname500,Male,1985-08-05,user500@mail.com,9999900500,Seattle,WA,26835
CUST00502,Name501,Surname501,Male,1998-10-01,user501@mail.com,9999900501,New York,CA,15355
CUST00503,Name502,Surname502,Female,1998-08-06,user502@mail.com,9999900502,Miami,FL,58799
CUST00504,Name503,Surname503,Male,1994-06-26,user503@mail.com,9999900503,New York,CA,64520
CUST00505,Name504,Surname504,Female,1981-11-30,user504@mail.com,9999900504,Seattle,FL,15560
CUST00506,Name505,Surname505,Female,1994-06-21,user505@mail.com,9999900505,New York,CA,23587
CUST00507,Name506,Surname506,Male,1993-04-20,user506@mail.com,9999900506,Miami,WA,24100
CUST00508,Name507,Surname507,Female,1997-12-21,user507@mail.com,9999900507,New York,WA,85460
CUST00509,Name508,Surname508,Female,1974-10-21,user508@mail.com,9999900508,Dallas,WA,61414
CUST00510,Name509,Surname509,Male,1999-12-29,user509@mail.com,9999900509,Dallas,TX,49225
CUST00511,Name510,Surname510,Male,1987-06-08,user510@mail.com,9999900510,Dallas,CA,25854
CUST00512,Name511,Surname511,Male,1982-06-23,user511@mail.com,9999900511,Los Angeles,TX,35976
CUST00513,Name512,Surname512,Male,1997-04-07,user512@mail.com,9999900512,Los Angeles,NY,88794
CUST00514,Name513,Surname513,Male,1993-05-21,user513@mail.com,9999900513,Dallas,WA,17672
CUST00515,Name514,Surname514,Male,1978-08-10,user514@mail.com,9999900514,Seattle,WA,86920
CUST00516,Name515,Surname515,Female,1991-12-31,user515@mail.com,9999900515,Dallas,FL,73720
CUST00517,Name516,Surname516,Male,1973-06-01,user516@mail.com,9999900516,Los Angeles,TX,93821
CUST00518,Name517,Surname517,Female,1988-01-09,user517@mail.com,9999900517,Seattle,FL,15117
CUST00519,Name518,Surname518,Female,1994-10-30,user518@mail.com,9999900518,Los Angeles,FL,63382
CUST00520,Name519,Surname519,Male,1984-02-22,user519@mail.com,9999900519,Dallas,WA,61315
CUST00521,Name520,Surname520,Male,1991-02-12,user520@mail.com,9999900520,Miami,WA,35669
CUST00522,Name521,Surname521,Female,1990-06-29,user521@mail.com,9999900521,Los Angeles,TX,36462
CUST00523,Name522,Surname522,Female,1971-09-05,user522@mail.com,9999900522,Dallas,CA,56875
CUST00524,Name523,Surname523,Female,1977-02-04,user523@mail.com,9999900523,New York,NY,47700
CUST00525,Name524,Surname524,Male,1984-11-03,user524@mail.com,9999900524,Seattle,FL,89105
CUST00526,Name525,Surname525,Female,1970-12-06,user525@mail.com,9999900525,Seattle,WA,59042
CUST00527,Name526,Surname526,Female,1981-01-25,user526@mail.com,9999900526,Miami,NY,34491
CUST00528,Name527,Surname527,Female,1975-01-04,user527@mail.com,9999900527,New York,CA,82059
CUST00529,Name528,Surname528,Female,1979-02-27,user528@mail.com,9999900528,Los Angeles,TX,85128
CUST00530,Name529,Surname529,Male,1991-12-01,user529@mail.com,9999900529,Los Angeles,NY,49961
CUST00531,Name530,Surname530,Female,1979-03-22,user530@mail.com,9999900530,Dallas,CA,19435
CUST00532,Name531,Surname531,Male,1971-09-03,user531@mail.com,9999900531,New York,WA,34188
CUST00533,Name532,Surname532,Female,1997-12-07,user532@mail.com,9999900532,New York,TX,88566
CUST00534,Name533,Surname533,Female,1986-11-11,user533@mail.com,9999900533,New York,CA,80093
CUST00535,Name534,Surname534,Male,1993-02-24,user534@mail.com,9999900534,Los Angeles,TX,23226
CUST00536,Name535,Surname535,Male,1979-01-18,user535@mail.com,9999900535,Los Angeles,FL,74649
CUST00537,Name536,Surname536,Female,1984-04-27,user536@mail.com,9999900536,Seattle,WA,24776
CUST00538,Name537,Surname537,Female,1983-11-01,user537@mail.com,9999900537,Miami,WA,34654
CUST00539,Name538,Surname538,Female,1983-02-14,user538@mail.com,9999900538,New York,TX,83760
CUST00540,Name539,Surname539,Female,1976-04-14,user539@mail.com,9999900539,Seattle,WA,52325
CUST00541,Name540,Surname540,Female,1980-05-04,user540@mail.com,9999900540,Seattle,FL,90351
CUST00542,Name541,Surname541,Female,1991-06-23,user541@mail.com,9999900541,Seattle,FL,97205
CUST00543,Name542,Surname542,Female,1993-11-27,user542@mail.com,9999900542,Miami,TX,84513
CUST00544,Name543,Surname543,Female,1988-12-18,user543@mail.com,9999900543,Los Angeles,WA,27876
CUST00545,Name544,Surname544,Male,1993-12-28,user544@mail.com,9999900544,Dallas,CA,79370
CUST00546,Name545,Surname545,Female,1977-08-25,user545@mail.com,9999900545,New York,NY,84722
CUST00547,Name546,Surname546,Male,1994-11-05,user546@mail.com,9999900546,Miami,FL,63820
CUST00548,Name547,Surname547,Male,1987-01-16,user547@mail.com,9999900547,Seattle,TX,57134
CUST00549,Name548,Surname548,Male,1983-12-24,user548@mail.com,9999900548,Dallas,WA,28943
CUST00550,Name549,Surname549,Female,1998-05-03,user549@mail.com,9999900549,Los Angeles,FL,89654
CUST00551,Name550,Surname550,Female,1987-10-19,user550@mail.com,9999900550,Dallas,WA,49093
CUST00552,Name551,Surname551,Male,1977-09-30,user551@mail.com,9999900551,Los Angeles,FL,59993
CUST00553,Name552,Surname552,Male,1987-09-18,user552@mail.com,9999900552,Dallas,NY,24081
CUST00554,Name553,Surname553,Male,1987-09-14,user553@mail.com,9999900553,Seattle,NY,42143
CUST00555,Name554,Surname554,Male,1986-07-30,user554@mail.com,9999900554,Miami,WA,16630
CUST00556,Name555,Surname555,Male,1986-04-27,user555@mail.com,9999900555,Los Angeles,NY,53588
CUST00557,Name556,Surname556,Female,1999-07-22,user556@mail.com,9999900556,Miami,NY,61986
CUST00558,Name557,Surname557,Female,1978-02-06,user557@mail.com,9999900557,New York,FL,58306
CUST00559,Name558,Surname558,Female,1998-08-01,user558@mail.com,9999900558,Dallas,WA,54018
CUST00560,Name559,Surname559,Female,1971-04-07,user559@mail.com,9999900559,Miami,TX,79395
CUST00561,Name560,Surname560,Female,1997-08-17,user560@mail.com,9999900560,New York,FL,85242
CUST00562,Name561,Surname561,Male,1975-12-15,user561@mail.com,9999900561,Seattle,WA,93934
CUST00563,Name562,Surname562,Male,1992-12-20,user562@mail.com,9999900562,Seattle,WA,55905
CUST00564,Name563,Surname563,Female,1981-04-07,user563@mail.com,9999900563,New York,WA,97151
CUST00565,Name564,Surname564,Male,1986-12-02,user564@mail.com,9999900564,New York,WA,86924
CUST00566,Name565,Surname565,Male,1991-07-23,user565@mail.com,9999900565,Dallas,CA,78853
CUST00567,Name566,Surname566,Male,1972-02-25,user566@mail.com,9999900566,Seattle,NY,98824
CUST00568,Name567,Surname567,Female,1977-06-05,user567@mail.com,9999900567,Dallas,NY,40345
CUST00569,Name568,Surname568,Female,1998-10-15,user568@mail.com,9999900568,Miami,CA,38077
CUST00570,Name569,Surname569,Female,1992-11-20,user569@mail.com,9999900569,Dallas,CA,45056
